t[s],p_sum[MPa],p_diff[MPa],p1[MPa],p2[MPa],p1_cmd[MPa],p2_cmd[MPa],theta[rad],theta[deg]
3.597252902984619141e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,3.893302580650039313e-01,2.230698062386390745e+01
3.597502689361572266e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,3.955263536281363179e-01,2.266199074909112809e+01
3.597751872539520264e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,3.955263536281363179e-01,2.266199074909112809e+01
3.598002336025238037e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.047555273966240708e-01,2.319078345441832312e+01
3.598253672122955322e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.081733652510095567e-01,2.338661113853466134e+01
3.598503220081329346e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.112144316920950393e-01,2.356085141082773049e+01
3.598751826286315918e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.136472848449634920e-01,2.370024362866218581e+01
3.599003965854644775e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.171505933850939707e-01,2.390096842234380148e+01
3.599252092838287354e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.183962141993625705e-01,2.397233723787504189e+01
3.599503157138824463e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.196995070083546220e-01,2.404701041530003636e+01
3.599752078056335449e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.207421412555482632e-01,2.410674895724003264e+01
3.600005133152008057e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.218830448108802922e-01,2.417211791579202540e+01
3.600252263545989990e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.227957676551459265e-01,2.422441308263362458e+01
3.600499677658081055e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.235259459305584229e-01,2.426624921610689967e+01
3.600749170780181885e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.241100885508884422e-01,2.429971812288552258e+01
3.601002686023712158e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.255034870078024389e-01,2.437955397364673615e+01
3.601250205039978027e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.263057137278378761e-01,2.442551817891738963e+01
3.601502161026000977e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.269474951038662036e-01,2.446228954313391313e+01
3.601751835346221924e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.274609202046888989e-01,2.449170663450713192e+01
3.602001686096191406e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.281784564429241824e-01,2.453281843260570838e+01
3.602251329421997070e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.287524854335124092e-01,2.456570787108456599e+01
3.602499418258666992e+02,9.090909361839294434e-01,4.909090995788574219e-01,7.000000178813934326e-01,2.090909183025360107e-01,6.999999999999999556e-01,2.090909090909092161e-01,4.292117086259830128e-01,2.459201942186765777e+01
3.602751507759094238e+02,9.090909361839294434e-01,3.242424130439758301e-01,6.166666746139526367e-01,2.924242615699768066e-01,6.166666666666665853e-01,2.924242424242425864e-01,4.298858833375366340e-01,2.463064678749412906e+01
3.603003540039062500e+02,9.090909361839294434e-01,1.575757563114166260e-01,5.333333462476730347e-01,3.757575899362564087e-01,5.333333333333332149e-01,3.757575757575759567e-01,4.308566949221738218e-01,2.468627019399624700e+01
3.603251342773437500e+02,9.090909361839294434e-01,-9.090908803045749664e-03,4.500000136904418468e-01,4.590909224934875965e-01,4.499999999999998446e-01,4.590909090909093826e-01,4.312018723744892590e-01,2.470604740519700115e+01
3.603502929210662842e+02,8.424242138862609863e-01,-1.090909093618392944e-01,3.666666522622108459e-01,4.757575616240501404e-01,3.666666666666664742e-01,4.757575757575757125e-01,4.314780143363415865e-01,2.472186917415760021e+01
3.603752179145812988e+02,7.590909004211425781e-01,-1.924242377281188965e-01,2.833333313465118408e-01,4.757575690746307373e-01,2.833333333333331039e-01,4.757575757575757125e-01,4.320057240634005979e-01,2.475210471432608372e+01
3.604001324176788330e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,4.318452375976341573e-01,2.474290951716869458e+01
3.604251179695129395e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,4.318452375976341573e-01,2.474290951716869458e+01
3.604499974250793457e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,4.273907641512005862e-01,2.448768698873495708e+01
3.604753544330596924e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,4.137029121940085097e-01,2.370343084098796638e+01
3.605001437664031982e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,3.504887102312151392e-01,2.008152386323230232e+01
3.605249991416931152e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,3.086162146820679020e-01,1.768240659058584185e+01
3.605503571033477783e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,2.637667604123963838e-01,1.511272214746867348e+01
3.605751192569732666e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,2.171493314814596787e-01,1.244174021797494056e+01
3.606000669002532959e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,1.284217843274810256e-01,7.358026239503963950e+00
3.606252071857452393e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,8.985198884374544226e-02,5.148139741603171338e+00
3.606505088806152344e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,8.985198884374544226e-02,5.148139741603171338e+00
3.606751384735107422e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,5.562139472340855290e-02,3.186871168282536804e+00
3.607004199028015137e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.954157064459019488e-03,-1.119649522991761764e-01
3.607251439094543457e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-2.610701825773747292e-02,-1.495821961839340908e+00
3.607500672340393066e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-4.634969568509163251e-02,-2.655641944471473170e+00
3.607751944065093994e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-6.315742994212920902e-02,-3.618654180577178803e+00
3.608001158237457275e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-8.766736342984045305e-02,-5.022969925569395144e+00
3.608250427246093750e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-9.651836029550539542e-02,-5.530094690455515938e+00
3.608502120971679688e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.035991577880373410e-01,-5.935794502364412750e+00
3.608752675056457520e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.035991577880373410e-01,-5.935794502364412750e+00
3.609001803398132324e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.137955061772833454e-01,-6.520002231513224444e+00
3.609252049922943115e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.174208744934597121e-01,-6.727720535210579555e+00
3.609500777721405029e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.203211691464007999e-01,-6.893895178168463644e+00
3.609752182960510254e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.226414048687536756e-01,-7.026834892534771448e+00
3.610003585815429688e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.262279812350035058e-01,-7.232330581222253585e+00
3.610252590179443359e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.276736506972129814e-01,-7.315161339977803934e+00
3.610501341819763184e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.288301862669805620e-01,-7.381425946982244746e+00
3.610750844478607178e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.297554147227946153e-01,-7.434437632585796152e+00
3.611003870964050293e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.304955974874458524e-01,-7.476846981068637099e+00
3.611256875991821289e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.310877436991668421e-01,-7.510774459854910212e+00
3.611507155895233154e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.315614606685436283e-01,-7.537916442883927814e+00
3.611756024360656738e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.319404342440450573e-01,-7.559630029307141896e+00
3.612008938789367676e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.324861561927671294e-01,-7.590897593756571915e+00
3.612256901264190674e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.326801906634238470e-01,-7.602014950005256289e+00
3.612507102489471436e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.328354182399492378e-01,-7.610908835004205564e+00
3.612755169868469238e+02,7.272727489471435547e-01,-2.242424190044403076e-01,2.515151649713516235e-01,4.757575839757919312e-01,2.515151515151515804e-01,4.757575757575757125e-01,-1.329596003011695449e-01,-7.618023943003364273e+00
3.613009152412414551e+02,5.606060624122619629e-01,-2.242424190044403076e-01,1.681818217039108276e-01,3.924242407083511353e-01,1.681818181818182378e-01,3.924242424242423422e-01,-1.333657421077229233e-01,-7.641294154402691774e+00
3.613255469799041748e+02,3.939394056797027588e-01,-2.242424190044403076e-01,8.484849333763122559e-02,3.090909123420715332e-01,8.484848484848489525e-02,3.090909090909089718e-01,-1.336906555529656371e-01,-7.659910323522153952e+00
3.613505496978759766e+02,3.636363744735717773e-01,-2.424242496490478516e-01,6.060606241226196289e-02,3.030303120613098145e-01,6.060606060606060774e-02,3.030303030303030387e-01,-1.339505863091598192e-01,-7.674803258817724405e+00
3.613753921985626221e+02,3.636363744735717773e-01,-2.424242496490478516e-01,6.060606241226196289e-02,3.030303120613098145e-01,6.060606060606060774e-02,3.030303030303030387e-01,-1.344653270716922866e-01,-7.704295732054180945e+00
3.614002768993377686e+02,3.636363744735717773e-01,-2.424242496490478516e-01,6.060606241226196289e-02,3.030303120613098145e-01,6.060606060606060774e-02,3.030303030303030387e-01,-1.393176222812725351e-01,-7.982311768514676054e+00
3.614252500534057617e+02,3.636363744735717773e-01,-2.424242496490478516e-01,6.060606241226196289e-02,3.030303120613098145e-01,6.060606060606060774e-02,3.030303030303030387e-01,-1.445880828433478704e-01,-8.284286914811740843e+00
3.614502129554748535e+02,3.636363744735717773e-01,-2.424242496490478516e-01,6.060606241226196289e-02,3.030303120613098145e-01,6.060606060606060774e-02,3.030303030303030387e-01,-1.503384320808938135e-01,-8.613757656849394095e+00
3.614753730297088623e+02,3.636363744735717773e-01,-2.424242496490478516e-01,6.060606241226196289e-02,3.030303120613098145e-01,6.060606060606060774e-02,3.030303030303030387e-01,-1.564726922588161873e-01,-8.965224875479515632e+00
3.615004189014434814e+02,3.636363744735717773e-01,-2.424242496490478516e-01,6.060606241226196289e-02,3.030303120613098145e-01,6.060606060606060774e-02,3.030303030303030387e-01,-1.704602023623201790e-01,-9.766650170306890644e+00
