theta_true[deg],theta_hat[deg]
-20.636436582258668,-20.45641826564796
-19.818378831763603,-19.550308525553433
-19.25376158739519,-18.82003763394548
-18.934769886606137,-18.20322247202423
-18.63307282121059,-17.67234502699902
-18.420840539310017,-17.211963322222395
-18.277058918005842,-16.811087782909336
-18.190133593189657,-16.46086177566946
-18.06156480068445,-16.15373597611925
-17.949702541384834,-15.883118711382135
-17.90747553457078,-15.64319116092145
-17.89080114342606,-15.428785746477942
-17.85921027637196,-15.23529317967093
-17.83619297380588,-15.058586109200593
-17.819810367493968,-14.897414577297049
-17.810579089652137,-14.749983482196452
-17.79657073493455,-14.61462918455521
-17.784795329376138,-14.48987117479913
-17.774834882095345,-14.374416399748892
-17.771937956759306,-14.267145669735267
-17.767462604645235,-14.167094432110328
-17.764280132417035,-14.073432943848214
-17.76221933100963,-13.985447791978853
-17.761157803173226,-13.90252540181785
-17.75949454544365,-13.824137626420391
-17.75817042758852,-13.748560753244359
-17.757129347821405,-13.676083107124441
-17.756331199011484,-13.607341558772077
-17.755727117205623,-13.54295244706707
-17.755297017495707,-13.483368451600207
-17.75501792059,-13.428836583933688
-17.754873398607725,-13.379399183777284
-17.7546485685014,-13.334911229607357
-17.754469711673575,-13.295062068938034
-17.754329298269944,-13.259396595723054
-17.75422194520253,-13.227334096644444
-17.754141606698944,-13.198184423634665
-17.75408460567595,-13.171161761517698
-17.75404767237967,-13.146674486839313
-17.754029343999463,-13.123107221681142
-17.754000779420906,-13.098482454122504
-17.753978927846944,-13.070833771916195
-17.75396277863764,-13.040597203327017
-17.753951609287153,-13.007696713959792
-17.753935969139107,-12.972126968602193
-17.75392832347356,-12.934011041956438
-17.753923503168348,-12.893613575815156
-17.753921192364427,-12.851335097036166
-17.75506044998777,-12.807699155912871
-17.756298659281008,-12.763337547892995
-17.756908614164914,-12.718975975892587
-17.75597123546826,-12.675421196024843
-17.752927091045713,-12.633550099263957
-17.749733907368267,-12.594300919117384
-17.7459980529906,-12.558666640849857
-17.740371209085264,-12.525514186171115
-17.734984220060362,-12.494372186255926
-17.728440779888924,-12.464939331950912
-17.721691595985444,-12.437004823623678
-17.715147160424277,-12.41040953014993
-17.710085911704425,-12.385026421061351
-17.706897367090516,-12.360750228103765
-17.705893054388117,-12.337491607885507
-17.70720748364016,-12.315173565027575
-17.711351394332112,-12.293729062918768
-17.716208699534608,-12.273099299582494
-17.721286596625053,-12.253232387004967
-17.721692183626008,-12.230099437493148
-17.71812489407544,-12.182111334498572
-17.711948921795315,-12.117007368489691
-17.70366777167737,-12.059374223644213
-17.688516556719282,-12.036070844267261
-17.703306491943124,-12.069663129126603
-17.759217061302802,-12.1758319590386
-17.84094542255817,-12.3627413148491
-17.943463978225275,-12.631342464886103
-18.076960075148868,-12.976116479386192
-18.235591846194254,-13.386026221016024
-18.41264132816725,-13.845566687149816
-18.5984115810203,-14.337225857813866
-18.788191297663467,-14.83903813391716
-18.973084595337166,-15.327241959162627
-19.14059476919116,-15.77700770449168
-19.28173839104946,-16.162772561985122
-19.39258038832059,-16.466586292662182
-19.470473283344145,-16.7063247563487
-19.518505232586328,-16.898739203507493
-19.544901828423164,-17.054464415753696
-19.5790788120264,-17.180916260633246
-19.607393638566425,-17.28371931015449
-19.61446349224816,-17.367428034125226
-19.613118312320843,-17.43590746040254
-19.615101155563472,-17.492547182275466
-19.61397506115563,-17.54039124373095
-19.609440321949663,-17.58222342625403
-19.604656371439106,-17.620627285198612
-19.603169200785096,-17.657094815911353
-19.601889177083955,-17.691259764268505
-19.600107796965602,-17.723175865735282
-19.600607514586372,-17.753041306598714
-19.602086946322657,-17.781086037543826
-19.606019936122248,-17.807528558682787
-19.611392983762197,-17.832561820511653
-19.615708902698366,-17.856350896897236
-19.62147342051688,-17.87903505899241
-19.627750349405655,-17.900731183452915
-19.634892773305133,-17.92153727246561
-19.651547454721996,-17.941535643275454
-19.69559238119648,-17.96895127383588
-19.78836216295616,-18.04685800007766
-19.927533737424532,-18.20187830770252
-20.240893326643377,-18.395153154895088
-20.319549151230472,-18.512076241004557
-20.089274363432377,-18.446004809540025
-19.500131745586994,-18.116416569995142
-18.6270034587596,-17.472001878219917
-17.191918795746652,-16.489027013172144
-15.406697577661685,-15.168443474876764
-13.320298542596117,-13.533241187521856
-11.05811546319597,-11.62634676292366
-8.603040560831587,-9.50879951646743
-6.064799694644,-7.256503981937327
-3.567254288157008,-4.9631645260517585
-1.2595175794476074,-2.732452222082612
0.7703404044994084,-0.6785087385807012
2.4392744800887725,1.0979680892549903
3.6902135569243777,2.582270686183744
4.538747164609392,3.8200955461100867
5.3607173537436665,4.871617137623214
6.006042972339859,5.772060888881061
6.4981812380163415,6.546313528025652
6.8553297112700164,7.213890249069863
7.2866938411702336,7.790925244120719
7.525205395749555,8.29108132007126
7.684250493437832,8.726038666795837
7.767421221538606,9.105811354467395
7.888481758151669,9.438987253808776
7.986641031592746,9.732927825285085
8.064663245325061,9.9970395339049
8.124789164078297,10.235450117353068
8.20068614944427,10.451872988979105
8.269609666799603,10.649523522794581
8.310348470454993,10.831133233090824
8.335316572394373,10.99900016515123
8.359120195133725,11.155048458613393
8.37355076243064,11.30088586715867
8.380106739068596,11.437855132509341
8.373320421946591,11.567078218142726
8.358774436947392,11.689493689329467
8.335116894479716,11.813674730165005
8.308963705059666,11.906260648037549
8.290515281418402,11.970941906082327
8.30158562559055,12.028703383733596
8.357007033011278,12.102865676589953
8.46855338024099,12.21278362859309
8.613364174746888,12.371877249048065
8.857541866739526,12.587644115034252
9.197899905186485,12.862404268073593
9.625383495986938,13.194178352771722
10.10136960187963,13.577459366076852
10.681546399080517,14.003810914325147
11.300109533568742,14.46077387271518
11.932319540550582,14.937803870751768
12.538967830697565,15.42013269881247
13.136010643701482,15.889983908751049
13.707293532721359,16.32695969479299
14.239593470939784,16.694022521325092
14.721281540978975,17.01042304520643
15.155841754993606,17.290312360746864
15.540113626447734,17.54125198784211
15.86058555378172,17.767887218813033
16.11322836881533,17.973504731069532
16.360606672638816,18.160700353552873
16.56600143405055,18.331675475668725
16.72763677806229,18.488377913495444
16.846178678779737,18.63257625729985
16.972637399115378,18.765904420022437
17.041622919833387,18.88989174705259
17.082166185801466,19.009157987664697
17.10089062657145,19.123145141723906
17.130227391033543,19.231978093819233
17.151957033301223,19.3359923137246
17.167165934824396,19.43556257775486
17.17663074899821,19.531044592043653
17.190510403235905,19.622758315772042
17.202834749509375,19.710986159832427
17.208016308208787,19.7959760594436
17.210500293271288,19.87794576858101
17.2143621470065,19.95708710286959
17.21715649678212,20.033569736729586
17.224743405409086,20.103712305144253
17.351087649532253,20.203388242050824
17.54195361772589,20.361977164262353
17.745236266090803,20.575050561017203
17.869491704296806,20.79478253161068
17.8084370459176,20.909404706316646
17.463547887733384,20.7570434915155
16.741879497958106,20.198000699819094
15.567344638292077,19.13550253485833
14.073647213057392,17.518298745970046
11.93274085765607,15.33834113833161
9.209497344853236,12.627309641832788
5.999117167690779,9.448277830995245
2.5032251924347895,5.90922726168055
-1.3534301890240825,2.138003002788854
-5.255680679839848,-1.7154307499395054
-9.010764598078033,-5.480544103141303
-12.38352393334576,-8.96463696576387
-15.437824420204663,-12.036337186288755
-18.101208631083672,-14.648741429721625
-20.362185008990778,-16.8237934541474
-22.211192536290966,-18.627509068174874
-23.68513333795984,-20.125628768528813
-24.818898662725232,-21.368644181530314
-25.628113028137946,-22.398691455005363
-26.132813076126986,-23.2524251628653
-26.683166030466797,-23.961599871842477
-27.101385319294785,-24.553416066814005
-27.408033259339682,-25.050952698018854
-27.620106175308045,-25.475440624634075
-27.90364007129062,-25.837572174755433
-28.04980012781523,-26.147733109425854
-28.14431583739415,-26.414889732424154
-28.189235687101206,-26.64649796521665
-28.258089841162437,-26.848680011205243
-28.31080210246512,-27.026443461161062
-28.349893111600892,-27.183881429214335
-28.376845706718132,-27.324341277323793
-28.416280442045913,-27.45056319393664
-28.45890051115644,-27.56479304075877
-28.508473283384653,-27.664304484312407
-28.598913267982923,-27.786907884532948
-28.746730671815296,-27.964234866577808
-28.91197080276771,-28.18982343966307
-29.030091841081717,-28.417775134100197
-29.276826830063904,-28.564634503867598
-29.11857385372908,-28.469035504192465
-28.457729548503398,-27.983410255733933
-27.23444014887602,-27.009458267469395
-25.425318527655893,-25.4903613043734
-23.04457649236831,-23.40568616156656
-20.133491268373902,-20.77135393863658
-16.76893868443399,-17.640637187475953
-13.163114318420723,-14.100222550849356
-9.25481937092898,-10.278732671021295
-5.22309057322686,-6.327185665782207
-1.2605070160005127,-2.4194911925723286
2.4068658397836256,1.266710368969511
5.784688674601792,4.601728054868832
8.70552805210737,7.517280142535922
11.117847520253765,10.002363946286248
12.974387208411784,12.091713168687825
14.78945527256109,13.849518141987602
16.34699728291627,15.333848089939
17.656692928508463,16.585351167275658
18.72447672186488,17.63900364604284
19.586968999848423,18.525777609125292
20.26551289243073,19.272857405258364
20.76093344896806,19.90377863432506
21.08311021707639,20.43868864911648
21.445292584144415,20.89861667115143
21.734433839413892,21.29438432540358
21.960451697484977,21.636280689992628
22.12836041383007,21.933184896277663
22.340464540742758,22.192534821613872
22.467686138107055,22.42050132775169
22.56240373566608,22.622189127019947
22.623147285651438,22.801818480029606
22.69624628415316,22.962879335800817
22.75634992539943,23.108259439284875
22.803575533826624,23.240350082358628
22.838144074709074,23.36113321585638
22.878510616985004,23.46154387300906
22.91431151357267,23.56556445867494
22.934925952831307,23.6704449289965
22.94935843318081,23.774837235796905
22.96919019865922,23.87742799809257
22.990863751047243,23.976471692790245
23.01701047559946,24.069697327957417
23.04375855916924,24.154426581525147
23.079420808575847,24.227827615651428
23.120707325171203,24.28725082089759
23.164858505625368,24.33059788238525
23.20972092276456,24.35667601194133
23.256717775744054,24.36353010272525
23.30205560489493,24.357561004914405
23.343262261677772,24.340527292411117
23.37774589087182,24.314713444721924
23.405802888057284,24.28362269762184
23.427049200372927,24.26790750626182
23.44213890859713,24.24536774126329
23.452279844029114,24.217682682032784
23.459335112752758,24.18536737519671
23.4635611376682,24.14882526280088
23.465196224999104,24.108539106133396
23.464421634953364,24.065104023790823
23.46542832467607,24.01923120386634
23.46552136387341,23.97174558053004
23.46476665032629,23.923581484633583
23.465281841763527,23.875776758000303
23.465667389285596,23.829465193085973
23.465942907483377,23.788834998957977
23.466118745964803,23.750412519994374
23.466205486190077,23.71342873593176
23.46634153775985,23.677649329571526
23.46644556080715,23.64295736747454
23.466522405431327,23.60927072027926
23.46657553896526,23.576523811413157
23.466650315466893,23.544662128797885
23.46668691358506,23.513639583170974
23.46671035145906,23.483416738820328
23.466721571308568,23.453959472563387
23.46902485062013,23.425237921720058
23.47266233909206,23.416141681862886
23.478564205882527,23.39227108028101
23.489982009635323,23.32675816418278
23.49173134231303,23.244516099529175
23.48101375735542,23.17542530354254
23.454283896788468,23.140730974027985
23.40789449470332,23.151234460612542
23.33920015672287,23.209729800439085
23.255931428996746,23.31426869556463
23.17151205951786,23.460761806768236
23.069957984325846,23.644590253840583
23.005115886564546,23.861424564281872
22.989444772664367,24.10933495910535
23.037973454401687,24.381469792789368
23.166316413813203,24.675379348134005
23.386204215893205,24.990175950360506
23.69891184792638,25.326069655860564
24.101595546587838,25.636203234894555
24.563457130503235,25.90348840858333
25.077075488927747,26.144629978591528
25.622964878348068,26.367841016745484
26.172743628546506,26.577130887605783
26.694964818540104,26.774911997272813
27.18114749693561,26.962856211548925
27.611235672978104,27.142192100891986
27.973777927781704,27.31382368773305
28.252305270468447,27.478390370405567
28.49581926961927,27.636305579683444
28.68572566867704,27.78778622443603
28.831749688605285,27.929169132165537
28.943188123801267,28.06308388995146
29.029301587636112,28.19066972720518
29.09542858269478,28.31259075285104
29.143676076445136,28.429334410530803
29.172998949571998,28.541302263313785
29.209930965628576,28.648840734166672
29.240542127557074,28.752254125457487
29.265395383580504,28.851812012347157
29.284707111880916,28.94775450511131
29.308554897260425,29.040296440484756
29.325371177366915,29.129630867740136
29.334439021944636,29.195793616082458
29.39891634112068,29.276943314890072
29.5222891760139,29.40907451490857
29.68667065515173,29.607766469404396
29.839889342233768,29.833531049625645
30.15268148355264,29.95341468164997
30.098167065015723,29.833979892327637
29.580701905742984,29.370754457060627
28.531187841493015,28.48586508558046
26.916374000937168,27.12770163617067
24.73979465746074,25.272317320364582
22.037743865565986,22.924393712097636
18.87539364408604,20.116325947958483
15.47094520312578,16.90150849059114
11.687131058057675,13.356812549248488
7.689879096905596,9.572102724874735
3.666151678596448,5.645534773315762
-0.1711897389184251,1.7374596209851378
-3.711201273193158,-1.9910167531642495
-6.843693919342704,-5.396714835265313
-9.511258609159894,-8.400589743101147
-11.652973196559637,-10.998087720837894
-13.780746564475498,-13.217907847576257
-15.665879903548348,-15.096490479902894
-17.310023784534074,-16.675253717331895
-18.69795068751992,-17.99718628743707
-19.875385685225574,-19.10367276062279
-20.8200493852252,-20.032098928699295
